order_item_id,order_id,product_id,quantity,unit_price,discount,final_price
ITEM00154564,ORD0048176,PROD01312,4,393.49,23.38,1573.96
ITEM00154565,ORD0020938,PROD01705,2,180.45,17.23,360.9
ITEM00154566,ORD0070920,PROD01338,3,295.3,18.42,885.9
ITEM00154567,ORD0001771,PROD02000,3,85.78,16.37,257.34
ITEM00154568,ORD0006005,PROD00472,1,645.52,74.66,645.52
ITEM00154569,ORD0056658,PROD01242,4,376.71,47.41,1506.84
ITEM00154570,ORD0027135,PROD01774,1,413.33,60.71,413.33
ITEM00154571,ORD0016751,PROD00414,1,220.18,40.04,220.18
ITEM00154572,ORD0065833,PROD00607,2,554.62,21.04,1109.24
ITEM00154573,ORD0076262,PROD01167,3,636.97,2.67,1910.91
ITEM00154574,ORD0018984,PROD00404,3,229.7,39.71,689.1
ITEM00154575,ORD0013220,PROD01940,1,346.89,29.68,346.89
ITEM00154576,ORD0022969,PROD01300,2,641.88,101.51,1283.76
ITEM00154577,ORD0066030,PROD00772,1,491.15,63.24,491.15
ITEM00154578,ORD0086458,PROD00338,4,550.87,40.51,2203.48
ITEM00154579,ORD0084032,PROD01093,1,139.58,13.27,139.58
ITEM00154580,ORD0069192,PROD00584,1,343.98,36.79,343.98
ITEM00154581,ORD0094832,PROD01705,1,201.38,17.88,201.38
ITEM00154582,ORD0001073,PROD00442,3,181.85,31.17,545.55
ITEM00154583,ORD0004437,PROD01082,2,213.05,21.82,426.1
ITEM00154584,ORD0028009,PROD01491,3,316.83,6.79,950.49
ITEM00154585,ORD0033240,PROD00487,4,598.61,77.74,2394.44
ITEM00154586,ORD0094338,PROD00546,4,174.03,26.94,696.12
ITEM00154587,ORD0027675,PROD00371,4,295.68,12.87,1182.72
ITEM00154588,ORD0081463,PROD00930,3,668.16,45.5,2004.48
ITEM00154589,ORD0074400,PROD00317,1,455.47,30.55,455.47
ITEM00154590,ORD0020265,PROD00746,3,666.96,85.81,2000.88
ITEM00154591,ORD0053912,PROD00742,1,452.31,61.02,452.31
ITEM00154592,ORD0018083,PROD00338,3,113.67,0.3,341.01
ITEM00154593,ORD0060453,PROD01771,3,395.24,23.51,1185.72
ITEM00154594,ORD0078464,PROD00335,4,675.41,123.41,2701.64
ITEM00154595,ORD0056474,PROD00446,1,530.16,98.86,530.16
ITEM00154596,ORD0091228,PROD00770,2,694.07,23.31,1388.14
ITEM00154597,ORD0019452,PROD01099,2,145.27,23.27,290.54
ITEM00154598,ORD0022511,PROD00050,4,192.25,18.06,769
ITEM00154599,ORD0065425,PROD00164,3,604.19,63.86,1812.57
ITEM00154600,ORD0002761,PROD00410,1,646.69,14.07,646.69
ITEM00154601,ORD0051722,PROD00781,4,697.74,133.92,2790.96
ITEM00154602,ORD0089619,PROD01784,3,388.84,76.65,1166.52
ITEM00154603,ORD0015499,PROD00730,4,134.76,20.23,539.04
ITEM00154604,ORD0000676,PROD01169,3,682.25,103.72,2046.75
ITEM00154605,ORD0013984,PROD01623,3,577.43,59.99,1732.29
ITEM00154606,ORD0096247,PROD01012,1,431.88,62.53,431.88
ITEM00154607,ORD0032025,PROD01551,1,377.61,11.68,377.61
ITEM00154608,ORD0086542,PROD00860,3,326.47,62.76,979.41
ITEM00154609,ORD0076548,PROD01272,3,617.08,36.83,1851.24
ITEM00154610,ORD0049641,PROD01532,4,60.03,8.36,240.12
ITEM00154611,ORD0037261,PROD00915,3,162.48,6.69,487.44
ITEM00154612,ORD0050931,PROD00712,2,441.92,51.9,883.84
ITEM00154613,ORD0073624,PROD01663,1,239.4,37.98,239.4
ITEM00154614,ORD0006440,PROD01936,2,461.49,23.34,922.98
ITEM00154615,ORD0086516,PROD00011,2,479.84,81.99,959.68
ITEM00154616,ORD0056011,PROD01813,2,373.3,37.96,746.6
ITEM00154617,ORD0029848,PROD01576,4,669.61,70.38,2678.44
ITEM00154618,ORD0024121,PROD01485,3,461.89,26.49,1385.67
ITEM00154619,ORD0095212,PROD00408,2,507.17,62.02,1014.34
ITEM00154620,ORD0000102,PROD00650,1,418.7,3.23,418.7
ITEM00154621,ORD0053311,PROD01860,1,478.81,52.14,478.81
ITEM00154622,ORD0016796,PROD00964,4,296.89,23.61,1187.56
ITEM00154623,ORD0084238,PROD00551,2,478.23,82.2,956.46
ITEM00154624,ORD0093931,PROD00022,4,647.38,98.58,2589.52
ITEM00154625,ORD0095933,PROD00891,1,314.43,21.71,314.43
ITEM00154626,ORD0040714,PROD00555,3,660.93,113.89,1982.79
ITEM00154627,ORD0044858,PROD01964,3,456.94,80.57,1370.82
ITEM00154628,ORD0066617,PROD01111,3,93.87,11.55,281.61
ITEM00154629,ORD0062245,PROD00563,2,382.78,21.55,765.56
ITEM00154630,ORD0039681,PROD00302,1,215.3,36.83,215.3
ITEM00154631,ORD0037860,PROD01358,4,338.54,17.03,1354.16
ITEM00154632,ORD0006826,PROD01102,3,447.36,71.25,1342.08
ITEM00154633,ORD0037799,PROD00516,2,153.94,16.67,307.88
ITEM00154634,ORD0031984,PROD01694,2,684.85,88.79,1369.7
ITEM00154635,ORD0009809,PROD01798,4,322.35,59.51,1289.4
ITEM00154636,ORD0088490,PROD00754,3,518.27,61.64,1554.81
ITEM00154637,ORD0032857,PROD00661,3,565.01,27.64,1695.03
ITEM00154638,ORD0046552,PROD00286,4,95.75,9.89,383
ITEM00154639,ORD0045950,PROD01360,2,558.43,3.92,1116.86
ITEM00154640,ORD0035096,PROD00061,4,396.11,44.1,1584.44
ITEM00154641,ORD0013986,PROD00571,1,505.86,6.39,505.86
ITEM00154642,ORD0087272,PROD01033,3,82.12,7.55,246.36
ITEM00154643,ORD0002250,PROD00300,1,417.42,2.46,417.42
ITEM00154644,ORD0049674,PROD00919,3,606.7,12.63,1820.1
ITEM00154645,ORD0075263,PROD00443,1,62.38,2.25,62.38
ITEM00154646,ORD0069340,PROD01016,3,632.36,78.91,1897.08
ITEM00154647,ORD0033810,PROD00222,2,215.79,4.07,431.58
ITEM00154648,ORD0029696,PROD00648,4,623.07,23.32,2492.28
ITEM00154649,ORD0084720,PROD00734,3,74.56,12.9,223.68
ITEM00154650,ORD0054748,PROD01149,4,230.67,32.56,922.68
ITEM00154651,ORD0033908,PROD00147,4,376.72,13.13,1506.88
ITEM00154652,ORD0032162,PROD00356,3,91.91,12.34,275.73
ITEM00154653,ORD0034627,PROD01023,4,52.8,0.12,211.2
ITEM00154654,ORD0079490,PROD00189,1,606.9,58.48,606.9
ITEM00154655,ORD0073876,PROD00248,2,132.09,16.39,264.18
ITEM00154656,ORD0094817,PROD01097,2,469.06,90.86,938.12
ITEM00154657,ORD0009592,PROD00314,3,547.91,56.61,1643.73
ITEM00154658,ORD0017402,PROD01903,4,554.43,15.49,2217.72
ITEM00154659,ORD0064162,PROD00383,2,351.96,12.91,703.92
ITEM00154660,ORD0072344,PROD00219,1,673.22,34.67,673.22
ITEM00154661,ORD0019007,PROD00025,2,414.89,43.66,829.78
ITEM00154662,ORD0086043,PROD01194,1,550.79,58.83,550.79
ITEM00154663,ORD0058517,PROD01427,1,71.79,0.22,71.79
ITEM00154664,ORD0018954,PROD01021,1,340.24,44.21,340.24
ITEM00154665,ORD0068583,PROD01447,2,591.89,12,1183.78
ITEM00154666,ORD0055998,PROD01632,3,413.52,50.51,1240.56
ITEM00154667,ORD0062448,PROD00010,1,455.67,73.63,455.67
ITEM00154668,ORD0022751,PROD01686,1,250.42,39.82,250.42
ITEM00154669,ORD0005277,PROD01260,3,652.77,14.61,1958.31
ITEM00154670,ORD0013265,PROD01315,3,313.27,49.97,939.81
ITEM00154671,ORD0063023,PROD01139,4,458.11,89.09,1832.44
ITEM00154672,ORD0064202,PROD00780,1,455.86,83.18,455.86
ITEM00154673,ORD0005165,PROD01438,3,516.32,27.12,1548.96
ITEM00154674,ORD0091337,PROD01105,1,169.33,15.36,169.33
ITEM00154675,ORD0080148,PROD01761,3,194.95,27.44,584.85
ITEM00154676,ORD0079402,PROD00198,3,586.45,72.9,1759.35
ITEM00154677,ORD0035626,PROD01535,4,575.24,56.27,2300.96
ITEM00154678,ORD0091176,PROD01956,3,591.78,4.68,1775.34
ITEM00154679,ORD0050381,PROD00251,2,120.08,15.98,240.16
ITEM00154680,ORD0033261,PROD00789,1,305.51,54.33,305.51
ITEM00154681,ORD0018789,PROD01633,3,549.32,104.21,1647.96
ITEM00154682,ORD0005647,PROD01457,2,588.9,55.42,1177.8
ITEM00154683,ORD0032006,PROD01593,4,102.24,13.33,408.96
ITEM00154684,ORD0050228,PROD01113,1,592.68,45.91,592.68
ITEM00154685,ORD0062083,PROD01841,2,215.61,17.13,431.22
ITEM00154686,ORD0070385,PROD01707,1,324.92,30.56,324.92
ITEM00154687,ORD0014569,PROD01368,2,500.35,63.76,1000.7
ITEM00154688,ORD0007100,PROD00207,2,594.11,114.17,1188.22
ITEM00154689,ORD0044940,PROD01728,2,313.41,51.58,626.82
ITEM00154690,ORD0055973,PROD00985,2,680.19,53.67,1360.38
ITEM00154691,ORD0019175,PROD00748,1,587.14,48.25,587.14
ITEM00154692,ORD0095810,PROD01784,4,549.72,30.79,2198.88
ITEM00154693,ORD0089962,PROD00581,4,695.18,76.25,2780.72
ITEM00154694,ORD0048382,PROD01882,3,68.44,11.84,205.32
ITEM00154695,ORD0067776,PROD00066,2,227.76,9.37,455.52
ITEM00154696,ORD0005190,PROD00612,1,481.75,17.02,481.75
ITEM00154697,ORD0050452,PROD00607,1,590.94,92.48,590.94
ITEM00154698,ORD0082863,PROD01299,2,214.78,20.35,429.56
ITEM00154699,ORD0092657,PROD00474,2,123.7,14.96,247.4
ITEM00154700,ORD0016181,PROD01824,2,94.77,18.68,189.54
ITEM00154701,ORD0049901,PROD01685,3,332.1,1.11,996.3
ITEM00154702,ORD0050998,PROD01748,1,606.69,37.05,606.69
ITEM00154703,ORD0018524,PROD01602,1,658.76,104.71,658.76
ITEM00154704,ORD0010164,PROD00133,2,597.39,88.58,1194.78
ITEM00154705,ORD0091370,PROD00970,1,477.79,76.75,477.79
ITEM00154706,ORD0047844,PROD01505,4,119.66,7.89,478.64
ITEM00154707,ORD0016140,PROD01244,1,468.51,45.18,468.51
ITEM00154708,ORD0079657,PROD00214,4,618.15,50.57,2472.6
ITEM00154709,ORD0086204,PROD00700,4,106.95,16.78,427.8
ITEM00154710,ORD0041429,PROD01806,4,308.65,29.67,1234.6
ITEM00154711,ORD0097856,PROD01255,3,312.94,49.28,938.82
ITEM00154712,ORD0088700,PROD01099,2,333.82,64,667.64
ITEM00154713,ORD0087722,PROD01046,1,248.59,14.09,248.59
ITEM00154714,ORD0053182,PROD00731,3,256.08,11.27,768.24
ITEM00154715,ORD0047969,PROD00670,3,618.13,114.19,1854.39
ITEM00154716,ORD0082729,PROD00947,3,238.98,4.9,716.94
ITEM00154717,ORD0041165,PROD01280,2,67.71,2.01,135.42
ITEM00154718,ORD0040514,PROD01675,4,170.33,29.53,681.32
ITEM00154719,ORD0083777,PROD01532,2,84.95,13.39,169.9
ITEM00154720,ORD0021249,PROD01428,1,74.23,7.53,74.23
ITEM00154721,ORD0098404,PROD01135,2,255.11,11.34,510.22
ITEM00154722,ORD0030174,PROD00750,2,353.49,44.57,706.98
ITEM00154723,ORD0070083,PROD01687,3,363.52,67.32,1090.56
ITEM00154724,ORD0099116,PROD01670,2,641.71,67.31,1283.42
ITEM00154725,ORD0032419,PROD00061,3,416.33,65.33,1248.99
ITEM00154726,ORD0081127,PROD01076,1,456.48,60.57,456.48
ITEM00154727,ORD0061274,PROD00803,2,385.56,57.47,771.12
ITEM00154728,ORD0069819,PROD00633,1,272.61,18.54,272.61
ITEM00154729,ORD0077235,PROD00140,4,286.78,7.09,1147.12
ITEM00154730,ORD0036073,PROD01041,3,112.69,2.37,338.07
ITEM00154731,ORD0027104,PROD01854,3,666.05,96.59,1998.15
ITEM00154732,ORD0067170,PROD00506,4,319.46,8.3,1277.84
ITEM00154733,ORD0092053,PROD00025,1,291.82,37.14,291.82
ITEM00154734,ORD0025556,PROD01789,2,547.82,3.11,1095.64
ITEM00154735,ORD0072631,PROD00766,2,399.25,68.31,798.5
ITEM00154736,ORD0056775,PROD00626,1,388.13,6.7,388.13
ITEM00154737,ORD0044333,PROD00618,4,657.08,4.87,2628.32
ITEM00154738,ORD0037236,PROD01142,4,306.38,0.81,1225.52
ITEM00154739,ORD0003299,PROD00325,3,144.18,12.49,432.54
ITEM00154740,ORD0019925,PROD00889,3,269.27,0.29,807.81
ITEM00154741,ORD0047453,PROD00279,4,225.92,2.02,903.68
ITEM00154742,ORD0076463,PROD00429,2,581.48,13.7,1162.96
ITEM00154743,ORD0021758,PROD00141,4,373.76,67.55,1495.04
ITEM00154744,ORD0062952,PROD01555,3,673.72,5.57,2021.16
ITEM00154745,ORD0092779,PROD00954,2,645.08,5.58,1290.16
ITEM00154746,ORD0041300,PROD00767,4,438.58,13.97,1754.32
ITEM00154747,ORD0009855,PROD00404,4,684.08,117.6,2736.32
ITEM00154748,ORD0055832,PROD01435,1,601.1,70.82,601.1
ITEM00154749,ORD0015570,PROD00711,2,403.54,23.84,807.08
ITEM00154750,ORD0048799,PROD01238,3,346.07,17.53,1038.21
ITEM00154751,ORD0085333,PROD01969,4,153.67,2.38,614.68
ITEM00154752,ORD0072531,PROD00637,2,70.83,12.75,141.66
ITEM00154753,ORD0064618,PROD01540,4,472.82,55.3,1891.28
ITEM00154754,ORD0038740,PROD01960,2,522.31,38.08,1044.62
ITEM00154755,ORD0078196,PROD01344,4,179.87,22.14,719.48
ITEM00154756,ORD0081843,PROD00952,2,80.5,6.06,161
ITEM00154757,ORD0071808,PROD00646,4,216.31,40.47,865.24
ITEM00154758,ORD0061030,PROD01872,3,521.15,83.83,1563.45
ITEM00154759,ORD0046706,PROD01349,2,428.04,31.74,856.08
ITEM00154760,ORD0002985,PROD00251,3,336.6,37.75,1009.8
ITEM00154761,ORD0087528,PROD01959,2,439.49,83.34,878.98
ITEM00154762,ORD0090702,PROD01383,1,636.31,64.69,636.31
ITEM00154763,ORD0006784,PROD01764,2,156.22,21.93,312.44
ITEM00154764,ORD0027418,PROD01977,3,116.6,0.8,349.8
ITEM00154765,ORD0062336,PROD01120,3,537.26,75.81,1611.78
ITEM00154766,ORD0070895,PROD00497,1,457.79,85.2,457.79
ITEM00154767,ORD0087187,PROD00333,2,453.08,4.58,906.16
ITEM00154768,ORD0044831,PROD00042,3,287.68,37.38,863.04
ITEM00154769,ORD0045672,PROD01041,2,40.55,2.15,81.1
ITEM00154770,ORD0032428,PROD00138,3,692.6,67.92,2077.8
ITEM00154771,ORD0058091,PROD01509,1,542.1,84.77,542.1
ITEM00154772,ORD0088369,PROD00594,4,347.26,25.6,1389.04
ITEM00154773,ORD0028461,PROD00832,2,333.64,1.64,667.28
ITEM00154774,ORD0065030,PROD01965,3,205.85,12.07,617.55
ITEM00154775,ORD0071533,PROD00095,4,117.14,17.61,468.56
ITEM00154776,ORD0083801,PROD00567,4,669.98,39.7,2679.92
ITEM00154777,ORD0010108,PROD00388,3,418.69,25.54,1256.07
ITEM00154778,ORD0062472,PROD00574,1,165.57,7.48,165.57
ITEM00154779,ORD0086873,PROD01371,1,141.18,1.04,141.18
ITEM00154780,ORD0049933,PROD00525,3,233.01,41.86,699.03
ITEM00154781,ORD0069998,PROD00762,3,697.86,41.86,2093.58
ITEM00154782,ORD0026921,PROD00077,3,459.38,40.64,1378.14
ITEM00154783,ORD0008466,PROD01795,4,576.96,48.09,2307.84
ITEM00154784,ORD0083152,PROD01085,1,673.29,97.14,673.29
ITEM00154785,ORD0023497,PROD00901,1,434.12,23.06,434.12
ITEM00154786,ORD0064661,PROD00990,3,77.05,6.81,231.15
ITEM00154787,ORD0004755,PROD00149,2,626.6,31.23,1253.2
ITEM00154788,ORD0086724,PROD01754,3,507.5,54.48,1522.5
ITEM00154789,ORD0045373,PROD01045,1,100.99,1.32,100.99
ITEM00154790,ORD0086471,PROD00577,3,351.72,34.63,1055.16
ITEM00154791,ORD0053904,PROD01540,1,154.79,27.45,154.79
ITEM00154792,ORD0027162,PROD01656,1,145.99,19.78,145.99
ITEM00154793,ORD0018325,PROD01381,4,238.28,36.52,953.12
ITEM00154794,ORD0009091,PROD01743,2,128.65,16.09,257.3
ITEM00154795,ORD0097705,PROD01375,4,409.02,51.64,1636.08
ITEM00154796,ORD0086188,PROD00460,3,148.5,22.62,445.5
ITEM00154797,ORD0062355,PROD00180,4,528.29,47.6,2113.16
ITEM00154798,ORD0064840,PROD00082,1,339.2,41.3,339.2
ITEM00154799,ORD0003514,PROD00745,2,217.45,24.72,434.9
ITEM00154800,ORD0064359,PROD01538,3,475.8,25.05,1427.4
ITEM00154801,ORD0013691,PROD01989,1,597.2,103.45,597.2
ITEM00154802,ORD0097698,PROD00928,1,386.12,28.44,386.12
ITEM00154803,ORD0029741,PROD01702,3,565.27,44.23,1695.81
ITEM00154804,ORD0092158,PROD01480,4,503.73,6.82,2014.92
ITEM00154805,ORD0066920,PROD01743,2,403.31,2.02,806.62
ITEM00154806,ORD0021509,PROD01465,2,87.49,6.59,174.98
ITEM00154807,ORD0040294,PROD00627,3,176.82,24.08,530.46
ITEM00154808,ORD0057137,PROD00567,4,243.7,12.39,974.8
ITEM00154809,ORD0071347,PROD01775,4,90.39,3.48,361.56
ITEM00154810,ORD0045698,PROD01059,4,131.51,12.35,526.04
ITEM00154811,ORD0025270,PROD01973,1,620.39,97.46,620.39
ITEM00154812,ORD0071168,PROD00900,4,478.23,59.21,1912.92
ITEM00154813,ORD0047476,PROD00078,4,227.87,21.86,911.48
ITEM00154814,ORD0014665,PROD01800,2,378.18,1.05,756.36
ITEM00154815,ORD0047431,PROD01398,4,367.3,47.51,1469.2
ITEM00154816,ORD0067546,PROD01459,4,103.48,18.19,413.92
ITEM00154817,ORD0098527,PROD00170,2,544.48,33.87,1088.96
ITEM00154818,ORD0065814,PROD00540,3,574.85,33.73,1724.55
ITEM00154819,ORD0002452,PROD00588,1,212.8,6.17,212.8
ITEM00154820,ORD0001506,PROD01439,3,90.36,2.7,271.08
ITEM00154821,ORD0047822,PROD01126,3,516.93,32.73,1550.79
ITEM00154822,ORD0051846,PROD00312,2,482.69,89.24,965.38
ITEM00154823,ORD0091948,PROD01966,3,613.55,11.71,1840.65
ITEM00154824,ORD0084004,PROD00539,1,547.75,73.15,547.75
ITEM00154825,ORD0042050,PROD01706,4,323.91,22.02,1295.64
ITEM00154826,ORD0004361,PROD00285,3,543.47,35.23,1630.41
ITEM00154827,ORD0095025,PROD00136,3,348.73,44.56,1046.19
ITEM00154828,ORD0038191,PROD00123,2,269.42,36.53,538.84
ITEM00154829,ORD0066472,PROD01362,1,429.2,84.33,429.2
ITEM00154830,ORD0022592,PROD00125,3,570.88,15.33,1712.64
ITEM00154831,ORD0067042,PROD00595,1,456.55,31.44,456.55
ITEM00154832,ORD0021489,PROD01004,4,486.22,71.25,1944.88
ITEM00154833,ORD0037840,PROD00684,3,459.37,25.67,1378.11
ITEM00154834,ORD0088646,PROD00500,4,278.41,36.43,1113.64
ITEM00154835,ORD0095857,PROD00251,2,494.74,9.82,989.48
ITEM00154836,ORD0087931,PROD01899,2,697.42,39.53,1394.84
ITEM00154837,ORD0039994,PROD01640,3,413.37,76.62,1240.11
ITEM00154838,ORD0006779,PROD00819,4,363.14,23.68,1452.56
ITEM00154839,ORD0029085,PROD01481,4,463.89,0.29,1855.56
ITEM00154840,ORD0053040,PROD00644,3,303.64,16.05,910.92
ITEM00154841,ORD0050848,PROD00663,1,116.39,4.52,116.39
ITEM00154842,ORD0060731,PROD01134,4,564.28,19.54,2257.12
ITEM00154843,ORD0051816,PROD00647,3,276.25,23.3,828.75
ITEM00154844,ORD0045320,PROD01442,4,582.05,67.8,2328.2
ITEM00154845,ORD0063489,PROD01103,1,564.01,3.59,564.01
ITEM00154846,ORD0082825,PROD01276,2,54.08,4.77,108.16
ITEM00154847,ORD0001478,PROD01532,2,373.96,39.01,747.92
ITEM00154848,ORD0033346,PROD00545,4,258.39,48.63,1033.56
ITEM00154849,ORD0033317,PROD00994,1,107.21,11.87,107.21
ITEM00154850,ORD0014264,PROD01251,3,453.49,86.34,1360.47
ITEM00154851,ORD0043792,PROD00245,1,357.81,16.16,357.81
ITEM00154852,ORD0039956,PROD00366,3,165.27,21.12,495.81
ITEM00154853,ORD0073017,PROD01584,1,467.45,92.25,467.45
ITEM00154854,ORD0052468,PROD01802,3,265.68,46.82,797.04
ITEM00154855,ORD0068176,PROD00039,1,410.3,69.31,410.3
ITEM00154856,ORD0008803,PROD00105,1,463.74,71.6,463.74
ITEM00154857,ORD0060236,PROD01723,3,242.63,22.41,727.89
ITEM00154858,ORD0058343,PROD01880,4,628.52,101.52,2514.08
ITEM00154859,ORD0040998,PROD00579,3,305.55,26.82,916.65
ITEM00154860,ORD0031192,PROD00172,2,644.76,29.87,1289.52
ITEM00154861,ORD0068409,PROD01818,2,540.32,74.2,1080.64
ITEM00154862,ORD0030258,PROD01138,2,574.8,21.1,1149.6
ITEM00154863,ORD0094874,PROD00745,3,159.58,24.7,478.74
ITEM00154864,ORD0080061,PROD00181,2,329.18,56.94,658.36
ITEM00154865,ORD0056135,PROD01295,3,145.96,24.01,437.88
ITEM00154866,ORD0025006,PROD01151,2,542.54,77.84,1085.08
ITEM00154867,ORD0061393,PROD01072,4,691.95,133.65,2767.8
ITEM00154868,ORD0065689,PROD01714,4,339.05,26.86,1356.2
ITEM00154869,ORD0084612,PROD01113,1,50.8,3.12,50.8
ITEM00154870,ORD0070153,PROD00676,4,52.26,8.89,209.04
ITEM00154871,ORD0021949,PROD01149,2,591.41,3.35,1182.82
ITEM00154872,ORD0050881,PROD01631,2,187.81,0.06,375.62
ITEM00154873,ORD0080849,PROD01783,2,632.92,49.85,1265.84
ITEM00154874,ORD0046013,PROD01826,2,71.81,4.58,143.62
ITEM00154875,ORD0072402,PROD00397,3,314.84,43.48,944.52
ITEM00154876,ORD0096650,PROD00059,3,344.7,11.3,1034.1
ITEM00154877,ORD0011063,PROD00042,4,96.69,14.93,386.76
ITEM00154878,ORD0084896,PROD00598,3,431.86,38.27,1295.58
ITEM00154879,ORD0030604,PROD01392,2,490.92,42.57,981.84
ITEM00154880,ORD0001699,PROD00608,2,377.22,68.25,754.44
ITEM00154881,ORD0011253,PROD00800,4,278.74,20.5,1114.96
ITEM00154882,ORD0049671,PROD00494,4,307.34,0.61,1229.36
ITEM00154883,ORD0087176,PROD00172,1,334.12,24.8,334.12
ITEM00154884,ORD0004868,PROD01514,1,437.15,0.77,437.15
ITEM00154885,ORD0006226,PROD00913,2,549.95,35.4,1099.9
ITEM00154886,ORD0062562,PROD00037,2,412.63,62.19,825.26
ITEM00154887,ORD0090294,PROD00948,1,646.82,96.48,646.82
ITEM00154888,ORD0078398,PROD01335,4,124.76,5.99,499.04
ITEM00154889,ORD0039128,PROD00003,1,368.88,46.99,368.88
ITEM00154890,ORD0041474,PROD01689,4,220.59,31.82,882.36
ITEM00154891,ORD0037323,PROD00516,1,675.41,2.03,675.41
ITEM00154892,ORD0009784,PROD00295,4,259.25,20.51,1037
ITEM00154893,ORD0073975,PROD00535,1,629.75,56.59,629.75
ITEM00154894,ORD0078472,PROD01126,2,314.08,20.26,628.16
ITEM00154895,ORD0020257,PROD00252,2,613.14,102.04,1226.28
ITEM00154896,ORD0009156,PROD00431,1,352.11,2.57,352.11
ITEM00154897,ORD0061727,PROD00243,2,594.12,32.24,1188.24
ITEM00154898,ORD0068585,PROD01152,2,599.75,115.42,1199.5
ITEM00154899,ORD0025528,PROD01386,2,270.52,34.15,541.04
ITEM00154900,ORD0014461,PROD00327,1,649.19,89.14,649.19
ITEM00154901,ORD0021449,PROD00958,1,223.29,7.89,223.29
ITEM00154902,ORD0088856,PROD00505,1,51.93,7.94,51.93
ITEM00154903,ORD0076469,PROD00982,1,120.7,17.73,120.7
ITEM00154904,ORD0077449,PROD00978,2,62.13,0.82,124.26
ITEM00154905,ORD0001721,PROD00016,3,74.71,14.03,224.13
ITEM00154906,ORD0054846,PROD00116,4,642.97,58.11,2571.88
ITEM00154907,ORD0087150,PROD00788,4,260.22,44.32,1040.88
ITEM00154908,ORD0002243,PROD01243,1,543.54,65.47,543.54
ITEM00154909,ORD0081523,PROD01733,4,159.97,8.25,639.88
ITEM00154910,ORD0016567,PROD00468,3,205.29,9.65,615.87
ITEM00154911,ORD0065318,PROD01986,2,368.65,50.22,737.3
ITEM00154912,ORD0042645,PROD01912,4,136.87,12.17,547.48
ITEM00154913,ORD0037361,PROD00324,4,369.2,61.77,1476.8
ITEM00154914,ORD0008300,PROD00629,3,494.99,76.51,1484.97
ITEM00154915,ORD0026781,PROD00249,2,82.8,9.4,165.6
ITEM00154916,ORD0084486,PROD00390,1,574.46,4.11,574.46
ITEM00154917,ORD0042687,PROD01779,3,393.65,37.71,1180.95
ITEM00154918,ORD0012286,PROD01035,1,578.24,75.71,578.24
ITEM00154919,ORD0025281,PROD00416,3,106.79,13.41,320.37
ITEM00154920,ORD0034337,PROD00158,1,650.11,44.77,650.11
ITEM00154921,ORD0050598,PROD01295,4,83.07,2.79,332.28
ITEM00154922,ORD0018389,PROD01736,3,488.84,88.87,1466.52
ITEM00154923,ORD0039790,PROD01141,3,550.68,36.69,1652.04
ITEM00154924,ORD0044971,PROD00491,1,424.72,36.32,424.72
ITEM00154925,ORD0059221,PROD00042,1,367.91,71.11,367.91
ITEM00154926,ORD0098219,PROD00906,2,336.59,20.66,673.18
ITEM00154927,ORD0084566,PROD00642,4,102.22,18.99,408.88
ITEM00154928,ORD0035148,PROD01371,1,225.42,16.15,225.42
ITEM00154929,ORD0085488,PROD01970,2,258.9,4.98,517.8
ITEM00154930,ORD0050871,PROD01571,1,566.61,88.78,566.61
ITEM00154931,ORD0018787,PROD01966,1,93.94,16.27,93.94
ITEM00154932,ORD0030340,PROD00812,1,223.83,14.28,223.83
ITEM00154933,ORD0056414,PROD00146,2,66.1,7.61,132.2
ITEM00154934,ORD0039522,PROD00015,1,207.67,8.89,207.67
ITEM00154935,ORD0087700,PROD00486,4,238.14,32.32,952.56
ITEM00154936,ORD0091904,PROD01104,2,668.62,21.9,1337.24
ITEM00154937,ORD0010066,PROD01707,3,342.17,0.03,1026.51
ITEM00154938,ORD0016212,PROD01007,1,569.92,86.12,569.92
ITEM00154939,ORD0097029,PROD00884,3,339.93,26.59,1019.79
ITEM00154940,ORD0097844,PROD01799,2,222.6,30.46,445.2
ITEM00154941,ORD0055876,PROD00450,2,92.65,12.41,185.3
ITEM00154942,ORD0078857,PROD00420,4,198.07,32.89,792.28
ITEM00154943,ORD0018092,PROD00106,2,567.79,49.78,1135.58
ITEM00154944,ORD0086889,PROD00546,4,674.39,63.2,2697.56
ITEM00154945,ORD0003865,PROD00421,1,585.8,39.04,585.8
ITEM00154946,ORD0068114,PROD01610,1,137.86,14.94,137.86
ITEM00154947,ORD0006526,PROD01025,2,283.74,20.6,567.48
ITEM00154948,ORD0087173,PROD01329,3,617.71,65.61,1853.13
ITEM00154949,ORD0022086,PROD01380,2,619.27,72.47,1238.54
ITEM00154950,ORD0014478,PROD01428,1,107.3,5.36,107.3
ITEM00154951,ORD0031481,PROD00585,2,166.16,18.89,332.32
ITEM00154952,ORD0012795,PROD01338,4,379.98,37.17,1519.92
ITEM00154953,ORD0000646,PROD00428,2,652.36,4.47,1304.72
ITEM00154954,ORD0071539,PROD00051,3,283.57,53.55,850.71
ITEM00154955,ORD0080068,PROD00213,3,468.05,30.33,1404.15
ITEM00154956,ORD0098293,PROD01959,3,170.28,14.39,510.84
ITEM00154957,ORD0086937,PROD01409,1,80.33,15.3,80.33
ITEM00154958,ORD0066215,PROD01576,3,473.09,79.78,1419.27
